sep=,
session,mirrorFirst,ID,boxes,imistake,pred,prob,type,taskName,CR1,CR2,CR3,sex,major,math,economics,cuM,cuL,precisionL,precisionM,similarity,attnBoxL,attnBoxM,attnPayL,attnPayM,repeated,mirror,lottery,r_mirror,r_lottery,time_mirror,time_lottery,time_r_mirror,time_r_lottery,noiseL,noiseM,noise,elicitation,multiplier,treatment
1,FALSE,3925715254,100,TRUE,-6.5,25,L,L25,4 days,20,"6,000",Female,Science/Engineering,Two or more university-level courses,Single university-level course,98,53,50,95,I followed mostly similar strategies.,10,10,8,8,0,-12.5,-14.5,0,0,11.899999999999974,39.40000000000029,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3925715254,100,TRUE,-12.5,50,L,L50,4 days,20,"6,000",Female,Science/Engineering,Two or more university-level courses,Single university-level course,98,53,50,95,I followed mostly similar strategies.,10,10,8,8,0,-12.5,-10.5,0,0,4.6,25.000000000000085,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3925715254,100,TRUE,-18.5,75,L,L75,4 days,20,"6,000",Female,Science/Engineering,Two or more university-level courses,Single university-level course,98,53,50,95,I followed mostly similar strategies.,10,10,8,8,0,-12.5,-7.5,0,0,5.899999999999995,34.70000000000022,NA,NA,0,0,0,MPL,1,error
1,FALSE,3925715254,100,TRUE,-22.5,90,L,L90,4 days,20,"6,000",Female,Science/Engineering,Two or more university-level courses,Single university-level course,98,53,50,95,I followed mostly similar strategies.,10,10,8,8,0,-12.5,-10.5,0,0,22.100000000000044,12.99999999999997,NA,NA,0,0,0,MPL,1,error
1,FALSE,3946534783,100,TRUE,0,50,A,A10,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,39,19,0,0,17.69999999999998,44.30000000000036,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3946534783,100,TRUE,0,50,A,A15,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,51,29,0,0,41.800000000000324,93.69999999999895,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3946534783,100,TRUE,2.5,10,G,G10,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,0.5,4.5,0,0,20.600000000000023,25.500000000000092,NA,NA,0,0,0,MPL,1,error
1,FALSE,3946534783,100,TRUE,6.5,25,G,G25,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,4.5,4.5,0,0,13.499999999999968,27.50000000000012,NA,NA,0,0,0,MPL,1,error
1,FALSE,3946534783,100,TRUE,12.5,50,G,G50,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,9.5,5.5,0,0,12.499999999999972,106.59999999999822,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3946534783,100,TRUE,18.5,75,G,G75,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,14.5,9.5,0,0,11.599999999999975,30.500000000000163,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3946534783,100,TRUE,22.5,90,G,G90,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,15.5,19.5,0,0,25.500000000000092,42.600000000000335,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3946534783,100,TRUE,-2.5,10,L,L10,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,-10.5,-20.5,0,0,18.099999999999987,7.499999999999989,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3946534783,100,TRUE,-6.5,25,L,L25,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,-20.5,-20.5,0,0,20.900000000000027,17.199999999999974,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3946534783,100,TRUE,-12.5,50,L,L50,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,-25.5,-20.5,0,0,13.299999999999969,62.00000000000061,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3946534783,100,TRUE,-18.5,75,L,L75,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,-21.5,-25.5,0,0,68.70000000000037,23.500000000000064,NA,NA,0,0,0,MPL,1,error
1,FALSE,3946534783,100,TRUE,-22.5,90,L,L90,4 days,20,"7,000",Female,Science/Engineering,Two or more university-level courses,High school,41,76,90,51,I followed identical strategies.,89,89,91,91,0,-25.5,-25.5,0,0,32.40000000000019,10.399999999999979,NA,NA,0,0,0,MPL,1,error
1,FALSE,3958064440,100,TRUE,0,50,A,A10,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,9,9,0,0,34.100000000000215,11.699999999999974,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3958064440,100,TRUE,0,50,A,A15,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,15,15,0,0,10.799999999999978,27.600000000000122,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3958064440,100,TRUE,2.5,10,G,G10,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,2.5,1.5,0,0,14.199999999999966,14.099999999999966,NA,NA,0,0,0,MPL,1,error
1,FALSE,3958064440,100,TRUE,6.5,25,G,G25,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,6.5,6.5,0,0,14.199999999999966,21.80000000000004,NA,NA,0,0,0,MPL,1,error
1,FALSE,3958064440,100,TRUE,12.5,50,G,G50,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,13.5,15.5,0,0,12.79999999999997,20.700000000000024,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3958064440,100,TRUE,18.5,75,G,G75,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,17.5,18.5,0,0,7.799999999999988,28.300000000000132,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3958064440,100,TRUE,22.5,90,G,G90,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,23.5,1.5,0,0,11.599999999999975,13.09999999999997,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3958064440,100,TRUE,-2.5,10,L,L10,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,-1.5,-2.5,0,0,12.599999999999971,29.50000000000015,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3958064440,100,TRUE,-6.5,25,L,L25,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,-7.5,-7.5,0,0,13.499999999999968,45.00000000000037,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3958064440,100,TRUE,-12.5,50,L,L50,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,-12.5,-12.5,0,0,8.699999999999985,44.30000000000036,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3958064440,100,TRUE,-18.5,75,L,L75,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,-16.5,-12.5,0,0,22.200000000000045,24.200000000000074,NA,NA,0,0,0,MPL,1,error
1,FALSE,3958064440,100,TRUE,-22.5,90,L,L90,4,0,92,Male,Business/Economics,Single university-level course,Single university-level course,75,67,71,75,I followed identical strategies.,15,17,92,95,0,-21.5,-22.5,0,0,7.799999999999988,48.00000000000041,NA,NA,0,0,0,MPL,1,error
1,FALSE,3962092066,100,TRUE,0,50,A,A10,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,1,9,0,0,9.099999999999984,49.40000000000043,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3962092066,100,TRUE,0,50,A,A15,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,1,9,0,0,9.799999999999981,19,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3962092066,100,TRUE,2.5,10,G,G10,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,23.5,9.5,0,0,7.799999999999988,16.99999999999997,NA,NA,0,0,0,MPL,1,error
1,FALSE,3962092066,100,TRUE,6.5,25,G,G25,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,23.5,9.5,0,0,7.19999999999999,7.19999999999999,NA,NA,0,0,0,MPL,1,error
1,FALSE,3962092066,100,TRUE,12.5,50,G,G50,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,24.5,9.5,0,0,25.40000000000009,8.799999999999985,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3962092066,100,TRUE,18.5,75,G,G75,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,23.5,9.5,0,0,4.4,10.999999999999977,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3962092066,100,TRUE,22.5,90,G,G90,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,23.5,9.5,0,0,6.5999999999999925,9.299999999999983,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3962092066,100,TRUE,-2.5,10,L,L10,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,-25.5,-15.5,0,0,13.399999999999968,30.700000000000166,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3962092066,100,TRUE,-6.5,25,L,L25,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,-12.5,-15.5,0,0,13.299999999999969,11.399999999999975,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3962092066,100,TRUE,-12.5,50,L,L50,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,-15.5,-15.5,0,0,8.199999999999987,11.899999999999974,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3962092066,100,TRUE,-18.5,75,L,L75,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,-15.5,-13.5,0,0,7.499999999999989,22.900000000000055,NA,NA,0,0,0,MPL,1,error
1,FALSE,3962092066,100,TRUE,-22.5,90,L,L90,4,10,7000,Female,Other,High school,High school,50,44,100,83,I followed mostly similar strategies.,100,95,100,100,0,-15.5,-15.5,0,0,10.499999999999979,6.499999999999993,NA,NA,0,0,0,MPL,1,error
1,FALSE,3992716259,100,TRUE,0,50,A,A10,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,11,15,0,0,24.200000000000074,28.000000000000128,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3992716259,100,TRUE,0,50,A,A15,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,15,19,0,0,9.799999999999981,25.600000000000094,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3992716259,100,TRUE,2.5,10,G,G10,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,2.5,5.5,0,0,15.79999999999996,23.400000000000063,NA,NA,0,0,0,MPL,1,error
1,FALSE,3992716259,100,TRUE,6.5,25,G,G25,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,6.5,4.5,0,0,17.69999999999998,28.300000000000132,NA,NA,0,0,0,MPL,1,error
1,FALSE,3992716259,100,TRUE,12.5,50,G,G50,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,12.5,9.5,0,0,6.399999999999993,29.900000000000155,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3992716259,100,TRUE,18.5,75,G,G75,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,18.5,14.5,0,0,9.99999999999998,9.89999999999998,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3992716259,100,TRUE,22.5,90,G,G90,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,22.5,19.5,0,0,14.099999999999966,14.099999999999966,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3992716259,100,TRUE,-2.5,10,L,L10,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,-2.5,-7.5,0,0,22.000000000000043,17.49999999999998,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3992716259,100,TRUE,-6.5,25,L,L25,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,-6.5,-10.5,0,0,20.50000000000002,27.200000000000117,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3992716259,100,TRUE,-12.5,50,L,L50,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,-12.5,-15.5,0,0,5.099999999999998,17.59999999999998,NA,NA,0,0,0,MPL,-1,error
1,FALSE,3992716259,100,TRUE,-18.5,75,L,L75,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,-18.5,-15.5,0,0,33.80000000000021,17.799999999999983,NA,NA,0,0,0,MPL,1,error
1,FALSE,3992716259,100,TRUE,-22.5,90,L,L90,4,20,7000,Male,Science/Engineering,Two or more university-level courses,Single university-level course,99,67,67,100,I followed mostly similar strategies.,100,100,100,100,0,-22.5,-20.5,0,0,17.799999999999983,32.9000000000002,NA,NA,0,0,0,MPL,1,error
1,FALSE,4041132952,100,TRUE,0,50,A,A10,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,35,11,0,0,12.99999999999997,29.60000000000015,NA,NA,0,0,0,MPL,-1,error
1,FALSE,4041132952,100,TRUE,0,50,A,A15,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,15,15,0,0,33.80000000000021,266.099999999992,NA,NA,0,0,0,MPL,-1,error
1,FALSE,4041132952,100,TRUE,2.5,10,G,G10,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,12.5,9.5,0,0,18.39999999999999,26.1000000000001,NA,NA,0,0,0,MPL,1,error
1,FALSE,4041132952,100,TRUE,6.5,25,G,G25,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,15.5,5.5,0,0,4.999999999999998,14.799999999999963,NA,NA,0,0,0,MPL,1,error
1,FALSE,4041132952,100,TRUE,12.5,50,G,G50,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,12.5,5.5,0,0,9.599999999999982,15.79999999999996,NA,NA,0,0,0,MPL,-1,error
1,FALSE,4041132952,100,TRUE,18.5,75,G,G75,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,16.5,9.5,0,0,5.899999999999995,95.29999999999886,NA,NA,0,0,0,MPL,-1,error
1,FALSE,4041132952,100,TRUE,22.5,90,G,G90,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,12.5,5.5,0,0,10.799999999999978,18.599999999999994,NA,NA,0,0,0,MPL,-1,error
1,FALSE,4041132952,100,TRUE,-2.5,10,L,L10,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,-16.5,-4.5,0,0,12.79999999999997,13.799999999999967,NA,NA,0,0,0,MPL,-1,error
1,FALSE,4041132952,100,TRUE,-6.5,25,L,L25,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,-12.5,-25.5,0,0,23.20000000000006,9.099999999999984,NA,NA,0,0,0,MPL,-1,error
1,FALSE,4041132952,100,TRUE,-12.5,50,L,L50,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,-15.5,-0.5,0,0,21.20000000000003,161.4999999999951,NA,NA,0,0,0,MPL,-1,error
1,FALSE,4041132952,100,TRUE,-18.5,75,L,L75,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,-4.5,-5.5,0,0,4.899999999999999,15.99999999999996,NA,NA,0,0,0,MPL,1,error
1,FALSE,4041132952,100,TRUE,-22.5,90,L,L90,9,10,7000,Female,Business/Economics,Single university-level course,Two or more university-level courses,39,40,82,28,I followed mostly similar strategies.,59,23,36,14,0,-11.5,-24.5,0,0,5.899999999999995,5.699999999999996,NA,NA,0,0,0,MPL,1,error
1,TRUE,4406500478,100,TRUE,0,50,A,A10,4,20,lost $1000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,85,24,53,79,I followed mostly similar strategies.,100,100,100,100,0,15,19,0,0,63.50000000000063,67.70000000000043,NA,NA,0,0,0,MPL,-1,error
1,TRUE,4406500478,100,TRUE,0,50,A,A15,4,20,lost $1000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,85,24,53,79,I followed mostly similar strategies.,100,100,100,100,0,19,29,0,0,70.70000000000026,36.00000000000024,NA,NA,0,0,0,MPL,-1,error
1,TRUE,4406500478,100,TRUE,2.5,10,G,G10,4,20,lost $1000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,85,24,53,79,I followed mostly similar strategies.,100,100,100,100,0,3.5,4.5,0,0,41.00000000000031,16.99999999999997,NA,NA,0,0,0,MPL,1,error
1,TRUE,4406500478,100,TRUE,6.5,25,G,G25,4,20,lost $1000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,85,24,53,79,I followed mostly similar strategies.,100,100,100,100,0,4.5,8.5,0,0,47.400000000000404,32.50000000000019,NA,NA,0,0,0,MPL,1,error
1,TRUE,4406500478,100,TRUE,12.5,50,G,G50,4,20,lost $1000,Male,Business/Economics,Two or more university-level courses,Two or more university-level courses,85,24,53,79,I followed mostly similar strategies.,100,100,100,100,0,11.5,11.5,0,0,25.40000000000009,16.699999999999967,NA,NA,0,0,0,MPL,-1,error
